,id_str,text,lang,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,"('user', 'id_str')"
2094,737271997462417409,@KLM ik heb de link geopend. Probleem zowel in Safari als Chrome. Ik stuur jullie een DM met de link :) Thx,nl,Mon May 30 13:18:36 +0000 2016,737271583740420101,56377143,KLM,14227019
2095,737272007067324417,@lctr82 prova a reperire quanto gli scali pagano Ryanair per volare su di loro. Hanno una politica da sciacalli. Altro che tasse.,it,Mon May 30 13:18:38 +0000 2016,737270709798342656,310195119,lctr82,580184217
2096,737272023378972672,"@united  I know this. KLM is useless, it will be 5-6 hrs to even get a tkt agnt to talk to. Why did u let ur agents leave? Lots of angerhere",en,Mon May 30 13:18:42 +0000 2016,737271578178637825,260907612,united,714445735
2097,737272069923082240,@British_Airways on 2273 from LGW to jfk,en,Mon May 30 13:18:53 +0000 2016,737271484020723712,2785094659,nyc_tykes,2785094659
2098,737272092681502721,Lufthansa to suspend flights to Venezuela - BBC News https://t.co/o0rP8OL171,en,Mon May 30 13:18:59 +0000 2016,,,,726935912
2099,737272098645790720,Going home with @AmericanAir,en,Mon May 30 13:19:00 +0000 2016,,,,34666845
2100,737272104878493697,@British_Airways 🛫⚽🏆🍻🍸 https://t.co/6yyTE9ExGY,und,Mon May 30 13:19:02 +0000 2016,,18332190,British_Airways,273895819
2101,737272109660024833,"RT @RachieSkarsten: Flight cancelled, stuck in Berlin. 🍺 on @lufthansa ?",en,Mon May 30 13:19:03 +0000 2016,,,,302465404
2102,737272111480332288,@DMTaylor90 @BabybusBabe @KLM I so need to go one day... Hopefully they'll still be flying once I start making money!,en,Mon May 30 13:19:03 +0000 2016,737271661104398336,26259637,DMTaylor90,213333449
2103,737272116635176960,@Ryanair thank you!,en,Mon May 30 13:19:05 +0000 2016,737271601352331265,1542862735,Ryanair,1283311117
2104,737272125086683136,RT @RunwayGirl: #PaxEx Press Release: @LHTechnik readies for BBJ 787 cabin mod https://t.co/jp22tHWg9w #avgeek #bizav https://t.co/oAqLKcn7…,en,Mon May 30 13:19:07 +0000 2016,,,,2838359254
2105,737272127494193152,RT @RunwayGirl: #PaxEx Press Release: @LHTechnik readies for BBJ 787 cabin mod https://t.co/jp22tHWg9w #avgeek #bizav https://t.co/oAqLKcn7…,en,Mon May 30 13:19:07 +0000 2016,,,,1630750724
2106,737272128664260608,RT @ElFinanciero_Mx: #Empresas Venezuela debe a #Lufthansa más de 100 mdd: portavoz https://t.co/CFRGOH2c9g,es,Mon May 30 13:19:07 +0000 2016,,,,453688910
2107,737272129314557953,"@Ryanair debacle for FR8353 this am. Last min gate change FR8353, two flights same gate, staff no idea, 90 min late, no comms/apology...",en,Mon May 30 13:19:08 +0000 2016,,1542862735,Ryanair,843445495
2108,737272135585005568,RT @alemannoEU: Nudge UK youth to vote in #Brexit vote https://t.co/QgNwJkKNkO,en,Mon May 30 13:19:09 +0000 2016,,,,2575169102
2109,737272153595379713,RT @anticor11: #ÇaVaMieux #AirFrance: les pilotes du syndicat majoritaire votent le principe d'une grève longue via @Le_Figaro https://t.co…,fr,Mon May 30 13:19:13 +0000 2016,,,,4866717149
2110,737272153163333632,@DMTaylor90 @jiggyb2 @KLM Oh yeeeees 💙✈️💙😍 https://t.co/UXmlytfMXb,en,Mon May 30 13:19:13 +0000 2016,737271661104398336,26259637,DMTaylor90,290510050
2111,737272170594832384,RT @NoticiasVenezue: Venezuela le debe más de 100 millones de dólares a Lufthansa https://t.co/r5lOenm4p4,es,Mon May 30 13:19:17 +0000 2016,,,,117214947
2112,737272209455108096,"@djkiffone Bonjour, nous sommes désolés pour le retard, veuillez cliquer sur le lien:https://t.co/oLaGAQQQm2. Cordialement, Yann",fr,Mon May 30 13:19:27 +0000 2016,736941672756547584,38423215,djkiffone,38676903
2113,737272215339708416,RT @ejutv: Venezuela debe a Lufthansa más de 100 millones de dólares https://t.co/c2Mydu8su2 https://t.co/ztx5NyWfPo,es,Mon May 30 13:19:28 +0000 2016,,,,722131983392980992
2114,737272216572833792,RT @SonnyWhosoever: Tour is over! Jumpin on plane &amp; headin home. Much love 2 @POD family for coming out &amp; Rocking with us. You all keep us…,en,Mon May 30 13:19:28 +0000 2016,,,,163743554
2115,737272219995246595,RT @ElFinanciero_Mx: #Empresas Venezuela debe a #Lufthansa más de 100 mdd: portavoz https://t.co/CFRGOH2c9g,es,Mon May 30 13:19:29 +0000 2016,,,,177282547
2116,737272244766932993,"RT @MCFC: Some pretty impressive stats from @SAPSports!

Vote for your @EtihadAirways POTS: https://t.co/p2SZRzycX5 https://t.co/HyuRYvt9Wk",en,Mon May 30 13:19:35 +0000 2016,,,,189575420
2117,737272260860465152,¿Indirecta a Ryanair? https://t.co/5Yl1vvKOiD,pt,Mon May 30 13:19:39 +0000 2016,,,,842397444
2118,737272272608579584,ADIOS LUFTHANSA:Venezuela debe a Lufthansa más de 100 mdd: portavoz https://t.co/a7XTxi9rs3,pt,Mon May 30 13:19:42 +0000 2016,,,,982922148
2119,737272294079336448,RT @EPV_Noticias: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/IC4QPfgDpb https://t.co/o1uy9HRZX0,pt,Mon May 30 13:19:47 +0000 2016,,,,2178141117
2120,737272323636494338,@MCFC @SAPSports @EtihadAirways The amount of money spent in transfer fees and wages I'd expect better stats. You seriously underperformed,en,Mon May 30 13:19:54 +0000 2016,737268337772630017,14573900,MCFC,233655603
2121,737272326476156929,"Hey @lufthansa, this was the salad served yesterday on LH 462 in Business Class. Would you guys eat this?? https://t.co/0mGoK6zONu",en,Mon May 30 13:19:55 +0000 2016,,,,57131551
2122,737272332079792128,Aerolínea Lufthansa anuncia suspensión de servicios de Caracas a Fráncfort a partir del 18 de junio... https://t.co/SygDCxqiYX via @NTN24,es,Mon May 30 13:19:56 +0000 2016,,,,3357605782
2123,737272345534992386,@Airfrance 발권을 아직 안 받았다 말입니다,ko,Mon May 30 13:19:59 +0000 2016,,106062176,airfrance,736125270596276224
2124,737272348890521600,Les pilotes d’Air France votent le principe d’une grève longue @airfrance   https://t.co/gdEUNij7sn via @lemondefr,fr,Mon May 30 13:20:00 +0000 2016,,,,3288147473
2125,737272349217562625,EasyJet to reject passengers who arrive at security less than 30 minutes before take-off https://t.co/cWInEPuaim,en,Mon May 30 13:20:00 +0000 2016,,,,715056951646896128
2126,737272351411343360,Toughest part of this flight might be picking where to sit @americanair #options #platinum #decisions,en,Mon May 30 13:20:01 +0000 2016,,,,2996627959
2127,737272355693694977,"RT @ MCFC ""Some pretty impressive stats from SAPSports!

Vote for your EtihadAirways POTS: https://t.co/BBwTqG6v9Z https://t.co/5CnpbGl8MA""",en,Mon May 30 13:20:02 +0000 2016,,,,2689936710
2128,737272356222193664,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/i42SGq2a0Z vía @el_pais,es,Mon May 30 13:20:02 +0000 2016,,,,166252036
2129,737272358331920384,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/nNHl8hZAcp vía @el_pais,es,Mon May 30 13:20:02 +0000 2016,,,,166252036
2130,737272361293086720,RT @InformadorVeraz: EL LEGADO. LA PATRIA: Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/RNIbaEN47f https:/…,es,Mon May 30 13:20:03 +0000 2016,,,,848632250
2131,737272379945168897,"Studenten werken het liefst bij Heineken, KLM en Google #HrEnRecruitment https://t.co/fdK6wWsn6B",nl,Mon May 30 13:20:07 +0000 2016,,,,316452596
2132,737272380431597568,Lufthansa suspends flights to Venezuala https://t.co/Oicf6g08lM,en,Mon May 30 13:20:08 +0000 2016,,,,169011029
2133,737272388606394368,Lufthansa suspende vuelos a Venezuela de manera temporal https://t.co/NLXy8JvObH https://t.co/FbCUEJEOS8,es,Mon May 30 13:20:09 +0000 2016,,,,1389879272
2134,737272393148837888,@ryanair what are your rules on refunds if you leave us delayed more than 3 hours  #Ryanair thanks for the service,en,Mon May 30 13:20:11 +0000 2016,,1542862735,Ryanair,78365262
2135,737272393106874368,"Studenten werken het liefst bij Heineken, KLM en Google #OnderwijsEnOpleidingen https://t.co/dKoFgtL3Kk",nl,Mon May 30 13:20:11 +0000 2016,,,,824127306
2136,737272393618591744,@KLM I missed my flight to Panama due to 2 hours delay of KLM flight from Berlin to Amsterdam. Can you help me rebook my flight?,en,Mon May 30 13:20:11 +0000 2016,,56377143,KLM,3081907456
2137,737272414174904321,RT @miguelhotero: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/kxdoY8PSgh vía @el_pais,es,Mon May 30 13:20:16 +0000 2016,,,,146244050
2138,737272430989824000,Lufthansa-Maschine mit Triebwerksproblem notgelandet https://t.co/a3nDWKa8zY,de,Mon May 30 13:20:20 +0000 2016,,,,83928524
2139,737272447997616128,RT @Ryanair: Ryanair Schools Travel service has been granted a travel agent’s licence. Easier &amp; cheaper bookings for schools: https://t.co/…,en,Mon May 30 13:20:24 +0000 2016,,,,253916383
2140,737272455077724161,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/NY98kDXgXG,es,Mon May 30 13:20:25 +0000 2016,,,,1442875778
2141,737272459699748864,RT @EtihadAirways: Introducing our #Reimagined First Class Lounge and Spa experience in Abu Dhabi…Know more: https://t.co/pmV6NKJcg0 https:…,en,Mon May 30 13:20:26 +0000 2016,,,,924151964
2142,737272460878450689,RT @periodicovzlano: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/ctZXzmYpoh https://t.co/zxzS6eCape,pt,Mon May 30 13:20:27 +0000 2016,,,,109892580
2143,737272462770081792,RT @i24ve: Lufthansa suspende servicios de Caracas a Fráncfort desde el 18 de junio https://t.co/rBLIKsGQqQ,es,Mon May 30 13:20:27 +0000 2016,,,,2438758415
2144,737272463919321088,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/0LcbySBi14,es,Mon May 30 13:20:27 +0000 2016,,,,1442837976
2145,737272475751305216,RT @ElFinanciero_Mx: #Empresas Venezuela debe a #Lufthansa más de 100 mdd: portavoz https://t.co/CFRGOH2c9g,es,Mon May 30 13:20:30 +0000 2016,,,,33105413
2146,737272475952635905,"RT @KLM: KLM will be saying goodbye to the “Grand Old Lady” of the fleet, the Boeing 747. #KLMblog https://t.co/0h9Zo4iRCT https://t.co/gaw…",en,Mon May 30 13:20:30 +0000 2016,,,,15678925
2147,737272477416607744,RT @i24ve: Lufthansa suspende servicios de Caracas a Fráncfort desde el 18 de junio https://t.co/YIXLcP5Wm6,es,Mon May 30 13:20:31 +0000 2016,,,,2438758415
2148,737272478435803136,@Ryanair Thanks for having ONE member of staff at check-in. There were two but she just strolled off for lunch #eastmidlands 😡,en,Mon May 30 13:20:31 +0000 2016,,1542862735,Ryanair,21209989
2149,737272480314892288,@Saverocity @konorth @tmount @AmericanAir @Alpen_Geoff @vivino is it possible to request a sampler flight?,en,Mon May 30 13:20:31 +0000 2016,737076077043011584,1109686207,Saverocity,1519887098
2150,737272481199886336,As a Gold card @KLM_UK @klm member a 3 hr queue to try to get a transfer is shocking! RIP celebrityservice arghhhhhhhh,en,Mon May 30 13:20:32 +0000 2016,,,,19828452
2151,737272506558599168,Lufthansa-Maschine mit Triebwerksproblem notgelandet https://t.co/K2bJyn8J2U,de,Mon May 30 13:20:38 +0000 2016,,,,83928524
2152,737272553685815296,Piloten #airfrance stemmen voor langdurige staking https://t.co/KgOiH01gLI,nl,Mon May 30 13:20:49 +0000 2016,,,,2312039984
2153,737272569032646658,@flyLAXairport best airport hands down! @AmericanAir it's always a pleasure to fly with you!,en,Mon May 30 13:20:52 +0000 2016,,26886095,flyLAXairport,2508492026
2154,737272575575855104,Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/MdxYIfnXVn vía @el_pais,es,Mon May 30 13:20:54 +0000 2016,,,,567683754
2155,737272593003220992,RT @AlbertoRavell: Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/ZHKPKzPhf3,es,Mon May 30 13:20:58 +0000 2016,,,,38422269
2156,737272595003891712,"Almost 2 months after I did a trip with @EtihadAirways and miles hasn't been posted on my @AmericanAir account, despite asking for credit.",en,Mon May 30 13:20:59 +0000 2016,,,,56922064
2157,737272593548464128,Always a blessing at Liverpool airport @LPL_Airport @Ryanair #aviation https://t.co/O77WrBEaBA,en,Mon May 30 13:20:58 +0000 2016,,,,1002073081
2158,737272624951103490,#Ryanair: Poised To Capture Market Share - @SeekingAlpha https://t.co/e8Z6ucD3ir,en,Mon May 30 13:21:06 +0000 2016,,,,320480163
2159,737272630781313024,Back from #io16 #GDGSummit @lufthansa #inspiringtalk inPlane #runwaytosuccess #empoweringWomen #womentechmakers #GDG https://t.co/mv6vFfhvDX,en,Mon May 30 13:21:07 +0000 2016,,,,1397143236
2160,737272635604795392,RT @periodicovzlano: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/ctZXzmYpoh https://t.co/zxzS6eCape,pt,Mon May 30 13:21:08 +0000 2016,,,,562437691
2161,737272641082494976,RT @DiarioTalCual: VIAJAR ESTÁ DÍFICIL. Lufthansa anunció cese de operaciones en Caracas a partir de junio https://t.co/s78WnKOxmd https://…,es,Mon May 30 13:21:10 +0000 2016,,,,146244050
2162,737272657029271552,RT @nelpold: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/nNHl8hZAcp vía @el_pais,es,Mon May 30 13:21:13 +0000 2016,,,,3233224455
2163,737272659277406208,😡😣 Ga nu al zen-oefeningen doen voor de komende weken...  https://t.co/QzG0cqiZV8,nl,Mon May 30 13:21:14 +0000 2016,,,,501562075
2164,737272662632857601,"@airberlin hahaha 7 days, that's a joke in 21st century, I might send a pigeon and wait for reply. I paid with a card.",en,Mon May 30 13:21:15 +0000 2016,737272447859326980,26223583,airberlin,16009973
2165,737272666600689665,"@KLM ik heb inmiddels een vliegtuig 👍 #boarden 
Hopelijk nu snel vertrekken en geen uur slottijd",nl,Mon May 30 13:21:16 +0000 2016,737267222494732288,254964056,duse70,254964056
2166,737272668529954818,venezuela le debe a lufthansa mas de 100 millones de dolares @trafficvzla https://t.co/BvPB8aUkHk,es,Mon May 30 13:21:16 +0000 2016,,,,1337100752
2167,737272672883642368,"RT @Ryanair: If this doesn't get you excited for a holiday, nothing will...https://t.co/H1QGyULDdJ #mondaymotivation #Waterparks https://t.…",en,Mon May 30 13:21:17 +0000 2016,,,,253916383
2168,737272675832201216,Lufthansa в июне приостановит полеты в Венесуэлу https://t.co/CJ6GRQ4s1W,ru,Mon May 30 13:21:18 +0000 2016,,,,1139071250
2169,737272684640276482,Lufthansa в июне приостановит полеты в Венесуэлу https://t.co/fS2aImHWOI,ru,Mon May 30 13:21:20 +0000 2016,,,,1139108011
2170,737272693033074688,Lufthansa в июне приостановит полеты в Венесуэлу https://t.co/1aR3QgHIiy,ru,Mon May 30 13:21:22 +0000 2016,,,,504537102
2171,737272702256304129,Lufthansa в июне приостановит полеты в Венесуэлу https://t.co/am17OSx3eG,ru,Mon May 30 13:21:24 +0000 2016,,,,604506869
2172,737272706505138178,Lufthansa to resume Frankfurt-Cape Town flights in December https://t.co/N4ii0Fybri,en,Mon May 30 13:21:25 +0000 2016,,,,819697974
2173,737272711605411840,Lufthansa в июне приостановит полеты в Венесуэлу https://t.co/Fdd1bhQLfj,ru,Mon May 30 13:21:26 +0000 2016,,,,948160993
2174,737272712389754881,Lufthansa suspends flights to Venezuala https://t.co/RyjOPNITdQ,en,Mon May 30 13:21:27 +0000 2016,,,,819697974
2175,737272713522384896,EtihadAirways: We're very excited to share the season finale of MCFC #GlobalCityFans with you! https://t.co/xMw8WHZMqK,en,Mon May 30 13:21:27 +0000 2016,,,,3031204060
2176,737272715145555968,"EtihadAirways: colerise Hi Cole, thought you’d like to know that our First Class Lounge &amp; Spa at Abu Dhabi Airport… https://t.co/z8490okPJI",en,Mon May 30 13:21:27 +0000 2016,,,,3031204060
2177,737272716223467520,"EtihadAirways: RyanSerhant Hi Ryan, Thought you'd like to know, our First Class Lounge in Abu Dhabi airport is now open. Hope to see you he…",en,Mon May 30 13:21:28 +0000 2016,,,,3031204060
2178,737272717410504704,"@MartinGarrix So, we are flying Ryanair?",en,Mon May 30 13:21:28 +0000 2016,,134234000,MartinGarrix,842397444
2179,737272719905955842,Lufthansa в июне приостановит полеты в Венесуэлу https://t.co/T8dLphe9EX,ru,Mon May 30 13:21:28 +0000 2016,,,,138645100
2180,737272747055808512,"I'm at Lufthansa Flight LH 1936 in Oberding, Bayern https://t.co/mXLaCSFt2o",en,Mon May 30 13:21:35 +0000 2016,,,,859342513
2181,737272752541990912,@AmericanAir Can't you escalate this to get sorted quicker? It's been going on 6 weeks and I've had one reply! Your company are useless!,en,Mon May 30 13:21:36 +0000 2016,737272528964440066,22536055,AmericanAir,288403664
2182,737272754014027776,RT @BoudourAyachi: Back from #io16 #GDGSummit @lufthansa #inspiringtalk inPlane #runwaytosuccess #empoweringWomen #womentechmakers #GDG htt…,en,Mon May 30 13:21:37 +0000 2016,,,,280050450
2183,737272770728472581,I'll be heading there in a month!!  https://t.co/maUhxipsWd,en,Mon May 30 13:21:41 +0000 2016,,,,227259939
2184,737272771152076801,Thanks to Emma @British_Airways for helping to solve my problem this morning and for generally being lovely to speak to.,en,Mon May 30 13:21:41 +0000 2016,,,,247966256
2185,737272791364304897,@British_Airways Thanks a lot,en,Mon May 30 13:21:45 +0000 2016,737258888408518656,18332190,British_Airways,4614279913
2186,737272800063414272,REFUSE TO TRANSPORT GREYHOUNDS TO CANIDROME DEATH TRAP LUFTHANSA https://t.co/F3AJAubHwb,en,Mon May 30 13:21:48 +0000 2016,,,,863760150
2187,737272813237731330,SVP @TurkishAirlines: 1 ligne #Nantes-Istanbul pour pouvoir aller à #Madagascar en évitant #AirFrance !  https://t.co/eKEZJ4CTWR,fr,Mon May 30 13:21:51 +0000 2016,,,,3370511452
2188,737272813321654272,Nice touch the @British_Airways captain on BA198 Saturday at the door at LHR saying good bye to everyone and thanks for flying,en,Mon May 30 13:21:51 +0000 2016,,,,239055192
2189,737272869500162048,La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:22:04 +0000 2016,,,,2168281285
2190,737272886252146688,@easyJet please explain how you tried to put me on a flight for Thursday returning on Saturday? I have lost over £1200 that is not on 1/2,en,Mon May 30 13:22:08 +0000 2016,737272602415267840,38676903,easyJet,264088217
2191,737272901401972736,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/Z3mN75627v,es,Mon May 30 13:22:12 +0000 2016,,,,1422124704
2192,737272918753738752,I earn @AmericanAir #AAdvantage miles to celebrate milestones like my 40th. #Sydney #MilesForMilestones #Promotion https://t.co/Aut9n9zN1Y,en,Mon May 30 13:22:16 +0000 2016,,,,129720477
2193,737272924349050880,@AmericanAir yes I am aware. But others need to know how poorly this is being handled before they ever book with AA.,en,Mon May 30 13:22:17 +0000 2016,737271092536999936,22536055,AmericanAir,713436702
2194,737272930971856896,EasyJet to start turning away late passengers who arrive 30min before flight https://t.co/jkgtGTA2zv via @MetroUK think this is brilliant,en,Mon May 30 13:22:19 +0000 2016,,,,282191423
2195,737272932439887872,Venezuela le debe a Lufthansa más de 100 millones de dólares  https://t.co/banBOrYCKq via @AlbertoRavell,es,Mon May 30 13:22:19 +0000 2016,,,,1056412166
2196,737272947149287424,RT @itele: #AirFrance &gt; Les pilotes du syndicat majoritaire votent à 68% le principe d'une grève longue (SNPL) https://t.co/rn6sy3ftpS,fr,Mon May 30 13:22:23 +0000 2016,,,,1003600770
2197,737272953281359874,"RT @AmericanAir: Reunite &amp; enter to win 350K miles as #AAdvantage turns 35! Enter at: https://t.co/g2jIBeLZ4D

#MilesForMilestones https://…",en,Mon May 30 13:22:24 +0000 2016,,,,25391440
2198,737272958855589888,Venezuela debe a Lufthansa más de 100 mdd: portavoz - El Financiero https://t.co/bNvnnbMVUl #Internacional,es,Mon May 30 13:22:25 +0000 2016,,,,579290833
2199,737272974697365504,@caribbeannewsuk @lufthansa,und,Mon May 30 13:22:29 +0000 2016,737012011314360320,448805820,caribbeannewsuk,1929352129
2200,737272975846735872,"RT @enpaiszeta: Las aerolíneas Lufthansa y Latam se despiden, ya no volarán a Venezuela. Gobierno no ha cancelado la deuda. https://t.co/qK…",es,Mon May 30 13:22:29 +0000 2016,,,,2981790041
2201,737272979743203328,EasyJet tightens up rules on late arrivals https://t.co/5m0pPpA7zw,en,Mon May 30 13:22:30 +0000 2016,,,,2719294506
2202,737273017999429632,"Man City: Some pretty impressive stats from SAPSports!

Vote for your EtihadAirways POTS: https://t.co/mN6Efb6gRX https://t.co/Gd4OidKRut",en,Mon May 30 13:22:40 +0000 2016,,,,4328204416
2203,737273017810591744,RT @ElFinanciero_Mx: #Empresas Venezuela debe a #Lufthansa más de 100 mdd: portavoz https://t.co/CFRGOH2c9g,es,Mon May 30 13:22:39 +0000 2016,,,,2966264667
2204,737273022239870976,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:22:41 +0000 2016,,,,2820253287
2205,737273022223122432,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:22:41 +0000 2016,,,,2871661231
2206,737273046466240512,RT @elestimulo: Lufthansa suspende vuelos a Venezuela de manera temporal https://t.co/NLXy8JvObH https://t.co/FbCUEJEOS8,es,Mon May 30 13:22:46 +0000 2016,,,,3441078742
2207,737273050253660160,...@Ryanair missed slot and pilot blames ATC.  No acknowledgement or apology in 4.5 hours.  Wonder if same attitude to safety as cust. care,en,Mon May 30 13:22:47 +0000 2016,,,,843445495
2208,737273058172506113,"asi es que se construye patria, como isla de nomadas quedaremos https://t.co/0cHz2Ily3B",es,Mon May 30 13:22:49 +0000 2016,,,,179974326
2209,737273103764574208,"Avoid @VirginAtlantic for any loyalty or reward programmes, charged more than double for a reward companion flight, some reward #ripoff",en,Mon May 30 13:23:00 +0000 2016,,,,421380383
2210,737273124295741440,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/aEWzeseJvl,es,Mon May 30 13:23:05 +0000 2016,,,,1226481127
2211,737273129517617152,RT @periodicovzlano: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/ctZXzmYpoh https://t.co/0qJELA2Po6,pt,Mon May 30 13:23:06 +0000 2016,,,,2391391369
2212,737273130301984768,@easyJet the link is another way you opt out of dealing with customers personally ! Another reason I will never travel with your selfs again,en,Mon May 30 13:23:06 +0000 2016,737272602415267840,38676903,easyJet,264088217
2213,737273130926919680,@EtihadAirways hi! How I can order veg food? I can't on the web flight Delhi tonight,en,Mon May 30 13:23:06 +0000 2016,,45621423,EtihadAirways,21822097
2214,737273185545138176,"RT @KLM: KLM will be saying goodbye to the “Grand Old Lady” of the fleet, the Boeing 747. #KLMblog https://t.co/0h9Zo4iRCT https://t.co/gaw…",en,Mon May 30 13:23:19 +0000 2016,,,,4576040003
2215,737273191178096640,RT @itele: #AirFrance &gt; Les pilotes du syndicat majoritaire votent le principe d'une grève longue,fr,Mon May 30 13:23:21 +0000 2016,,,,127659284
2216,737273191756791809,"Lufthansa suspends flights to Venezuela amid the country's ongoing economic crisis

 https://t.co/g8ARDfXTn4 https://t.co/GOrtqyYaD8",en,Mon May 30 13:23:21 +0000 2016,,,,542962969
2217,737273191211630597,Hey @lufthansa @Lufthansa_USA This salad was served yesterday on LH 462 in Business Class. Would you guys eat this?? https://t.co/XVb0sKrzF9,en,Mon May 30 13:23:21 +0000 2016,,,,57131551
2218,737273198471942144,You will be missed. 💙 the #747 https://t.co/NBvIiSVu6Q,en,Mon May 30 13:23:23 +0000 2016,,,,135273745
2219,737273202733420544,Disappointed with surtomer service @KLM and @KLM_UK Flying until now through Norwich was good. Surprised to see bad wheather affect service,en,Mon May 30 13:23:24 +0000 2016,,,,64554479
2220,737273208861298689,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:23:25 +0000 2016,,,,568228724
2221,737273225340588032,PBC | Lufthansa stopt op Caracas https://t.co/90wsLg9EHT https://t.co/YHtUAK3RQt,en,Mon May 30 13:23:29 +0000 2016,,,,2863882119
2222,737273232194162688,i LOVE when i move to a different country and @airfrance loses my luggage!!! thanks so much!!!!,en,Mon May 30 13:23:31 +0000 2016,,,,240001996
2223,737273256621834240,Air-France-Piloten stimmen für Streik https://t.co/sb5r4XlcIT #airfrance #frankreich,de,Mon May 30 13:23:36 +0000 2016,,,,202529421
2224,737273261583532032,Venezuela le debe más de 100 millones de dólares a Lufthansa https://t.co/XfkO3lOWQK,es,Mon May 30 13:23:38 +0000 2016,,,,115604864
2225,737273273076076545,Lufthansa prepares to suspend fights to  Venezuela https://t.co/5QGgraJ4FR via @50skyshades,en,Mon May 30 13:23:40 +0000 2016,,,,2912647323
2226,737273278855811072,Venezuela le debe a Lufthansa más de 100 millones de dólares: REUTERS/Ralph Orlowski… https://t.co/46UGI8jNUl,es,Mon May 30 13:23:42 +0000 2016,,,,160096899
2227,737273285164081153,RT @DiarioTalCual: VIAJAR ESTÁ DÍFICIL. Lufthansa anunció cese de operaciones en Caracas a partir de junio https://t.co/s78WnKOxmd https://…,es,Mon May 30 13:23:43 +0000 2016,,,,93236202
2228,737273287353372672,@VirginAtlantic help ! Can't print my boarding pass can I collect one at the  desk in the morning ?? Thanks,en,Mon May 30 13:23:44 +0000 2016,,20626359,VirginAtlantic,34244412
2229,737273287718359040,RT @Ryanair: Have a great week! View flight info: https://t.co/IBMzS1QODM https://t.co/3SNJTP0vnd,en,Mon May 30 13:23:44 +0000 2016,,,,4576040003
2230,737273294521524224,@British_Airways - please can you help - having the same online check in issue as my outbound trip last week. Will DM the details.,en,Mon May 30 13:23:45 +0000 2016,,18332190,British_Airways,73457573
2231,737273318986919936,@duse70 Have a nice flight! Heeft KLM er maar een? 😂,nl,Mon May 30 13:23:51 +0000 2016,737272810654011392,254964056,duse70,102015528
2232,737273361764626432,RT @markduursma: Piloten #airfrance stemmen voor langdurige staking https://t.co/KgOiH01gLI,nl,Mon May 30 13:24:01 +0000 2016,,,,186579907
2233,737273375136026624,"@lufthansa regarding the baggage allowance, how many kilograms does every passenger have on economy class? Thanks !",en,Mon May 30 13:24:05 +0000 2016,,124476322,lufthansa,254667602
2234,737273401895718912,@KLM I'm in holland now. Home sweet and flat as a stroopwafel home,en,Mon May 30 13:24:11 +0000 2016,737227396277997568,56377143,KLM,434865288
2235,737273404315701248,"Hoofd beveiliging KLM stapt op: Ben Swagerman, directeur van de veiligheidsdienst van de KLM, stapt op. Dat m... https://t.co/NhVQCjeI0y",nl,Mon May 30 13:24:12 +0000 2016,,,,1964736312
2236,737273403950936064,So wird auch nicht täglich in Tegel gestartet. 😳 #Gewitter #TXL #AirBerlin https://t.co/EWiRVGjrzX,de,Mon May 30 13:24:12 +0000 2016,,,,55518076
2237,737273416856817664,"@easyJet justine you cancelled my flight and put me on another 72 hours later! Shocking because of ""crew shortage"" poor standard!",en,Mon May 30 13:24:15 +0000 2016,737272875607044096,38676903,easyJet,264088217
2238,737273443658436613,RT @RunwayGirl: #PaxEx Press Release: @LHTechnik readies for BBJ 787 cabin mod https://t.co/jp22tHWg9w #avgeek #bizav https://t.co/oAqLKcn7…,en,Mon May 30 13:24:21 +0000 2016,,,,1859214278
2239,737273449744306176,Lufthansa to halt flights to Venezuela https://t.co/TyWGSooTxA via @CNNMoney,no,Mon May 30 13:24:22 +0000 2016,,,,132976110
